season,striker,phase,runs,balls_faced,lost_wicket,dot_balls,boundaries,fours,sixes,strike_rate,balls_per_dismissal,batting_avg,dot_ball_pct,boundary_pct,six_pct,dismissal_rate,performance_index
2021,KA Pollard,Death,131,83,4,31,18,9,9,157.83,20.75,32.75,0.37,0.22,10.84,0.05,1.1223639069842468
2021,KA Pollard,Middle,114,97,4,43,14,7,7,117.53,24.25,28.5,0.44,0.14,7.22,0.04,0.34785831763493624
2021,KD Karthik,Death,119,82,6,23,15,12,3,145.12,13.67,19.83,0.28,0.18,3.66,0.07,0.065941310326505
2021,KD Karthik,Middle,98,86,4,37,13,9,4,113.95,21.5,24.5,0.43,0.15,4.65,0.05,-0.029734481154292846
2021,KL Rahul,Death,82,38,2,6,13,9,4,215.79,19.0,41.0,0.16,0.34,10.53,0.05,1.1958169940706804
2021,KL Rahul,Middle,254,167,3,39,27,11,16,152.1,55.67,84.67,0.23,0.16,9.58,0.02,2.359039748442849
2021,KL Rahul,Powerplay,290,260,4,113,38,28,10,111.54,65.0,72.5,0.43,0.15,3.85,0.02,1.6979530267634444
2021,KM Jadhav,Middle,33,37,2,13,1,0,1,89.19,18.5,16.5,0.35,0.03,2.7,0.05,-1.1263304750682435
2021,KS Bharat,Death,26,14,0,3,2,0,2,185.71,,,0.21,0.14,14.29,0.0,-0.225047630416347
2021,KS Bharat,Middle,87,72,4,21,8,5,3,120.83,18.0,21.75,0.29,0.11,4.17,0.06,-0.3539027536464072
2021,KS Bharat,Powerplay,78,75,1,33,8,5,3,104.0,75.0,78.0,0.44,0.11,4.0,0.01,0.24880148822908704
2021,KS Williamson,Death,43,25,0,8,8,7,1,172.0,,,0.32,0.32,4.0,0.0,-0.0995831813815763
2021,KS Williamson,Middle,83,89,3,31,4,3,1,93.26,29.67,27.67,0.35,0.04,1.12,0.03,-0.9115361206643221
2021,KS Williamson,Powerplay,74,79,3,43,11,11,0,93.67,26.33,24.67,0.54,0.14,0.0,0.04,-0.6392444730626422
2021,Kohli,Middle,141,129,7,44,14,11,3,109.3,18.43,20.14,0.34,0.11,2.33,0.05,-0.30520019773411106
2021,Kohli,Powerplay,263,217,7,90,38,32,6,121.2,31.0,37.57,0.41,0.18,2.76,0.03,1.0410665174568086
2021,Krunal Pandya,Death,59,44,6,17,8,5,3,134.09,7.33,9.83,0.39,0.18,6.82,0.14,-0.2122682526375092
2021,Krunal Pandya,Middle,84,82,4,35,8,5,3,102.44,20.5,21.0,0.43,0.1,3.66,0.05,-0.47968833637840336
2021,Lalit Yadav,Death,34,25,0,4,4,4,0,136.0,,,0.16,0.16,0.0,0.0,-0.9104024539264659
2021,Lalit Yadav,Middle,34,49,2,25,3,3,0,69.39,24.5,17.0,0.51,0.06,0.0,0.04,-1.2402046927194792
2021,Livingstone,Middle,35,33,2,11,3,2,1,106.06,16.5,17.5,0.33,0.09,3.03,0.06,-0.844029383262381
2021,M Vohra,Powerplay,42,40,4,25,7,5,2,105.0,10.0,10.5,0.62,0.18,5.0,0.1,-0.4899230387998168
2021,MA Agarwal,Death,38,17,0,2,6,4,2,223.53,,,0.12,0.35,11.76,0.0,0.435209624508044
2021,MA Agarwal,Middle,183,118,7,37,24,14,10,155.08,16.86,26.14,0.31,0.2,8.47,0.06,1.167625470893134
2021,MA Agarwal,Powerplay,220,189,5,83,30,24,6,116.4,37.8,44.0,0.44,0.16,3.17,0.03,0.8374617180002483
2021,MC Henriques,Middle,19,23,2,9,0,0,0,82.61,11.5,9.5,0.39,0.0,0.0,0.09,-1.4888847651926063
2021,MK Lomror,Death,12,15,1,5,0,0,0,80.0,15.0,12.0,0.33,0.0,0.0,0.07,-1.470010898215137
2021,MK Lomror,Middle,77,50,2,14,9,3,6,154.0,25.0,38.5,0.28,0.18,12.0,0.04,0.6326143403113992
2021,MK Pandey,Death,38,27,2,5,4,3,1,140.74,13.5,19.0,0.19,0.15,3.7,0.07,-0.4966849318151288
2021,MK Pandey,Middle,150,121,3,37,14,9,5,123.97,40.33,50.0,0.31,0.12,4.13,0.02,0.3488898051718048
2021,MK Pandey,Powerplay,104,98,1,49,13,9,4,106.12,98.0,104.0,0.5,0.13,4.08,0.01,0.8389984058694034
2021,MM Ali,Death,55,27,3,6,8,4,4,203.7,9.0,18.33,0.22,0.3,14.81,0.11,0.7628610647883011
2021,MM Ali,Middle,224,166,9,64,28,16,12,134.94,18.44,24.89,0.39,0.17,7.23,0.05,1.2330256099284869
2021,MM Ali,Powerplay,78,77,2,47,14,11,3,101.3,38.5,39.0,0.61,0.18,3.9,0.03,0.08500496938820302
2021,MS Dhoni,Death,74,51,5,24,13,10,3,145.1,10.2,14.8,0.47,0.25,5.88,0.1,0.16325796137479415
2021,MS Dhoni,Middle,37,55,2,27,2,2,0,67.27,27.5,18.5,0.49,0.04,0.0,0.04,-1.3031659525355863
2021,Mandeep Singh,Powerplay,15,14,1,5,2,2,0,107.14,14.0,15.0,0.36,0.14,0.0,0.07,-0.9553191832324333
2021,Markram,Death,17,13,1,4,2,1,1,130.77,13.0,17.0,0.31,0.15,7.69,0.08,-0.5061147566903237
2021,Markram,Middle,120,98,4,29,13,10,3,122.45,24.5,30.0,0.3,0.13,3.06,0.04,-0.09264605272995534
2021,Markram,Powerplay,9,12,0,7,1,1,0,75.0,,,0.58,0.08,0.0,0.0,-1.4356273593257973
2021,Maxwell,Death,121,73,6,26,19,15,4,165.75,12.17,20.17,0.36,0.26,5.48,0.08,0.5776977739373578
2021,Maxwell,Middle,332,251,5,88,41,26,15,132.27,50.2,66.4,0.35,0.16,5.98,0.02,2.2705814314606876
2021,Maxwell,Powerplay,60,49,0,22,9,7,2,122.45,,,0.45,0.18,4.08,0.0,-0.5102269478234778
2021,Miller,Death,31,22,1,7,4,3,1,140.91,22.0,31.0,0.32,0.18,4.55,0.05,-0.2611721244015469
2021,Miller,Middle,74,65,2,24,9,7,2,113.85,32.5,37.0,0.37,0.14,3.08,0.03,-0.2151713085883967
2021,Miller,Powerplay,19,28,2,15,1,1,0,67.86,14.0,9.5,0.54,0.04,0.0,0.07,-1.438215755322746
2021,Mohammad Nabi,Middle,34,22,3,8,5,3,2,154.55,7.33,11.33,0.36,0.23,9.09,0.14,-0.09419244939551145
2021,Mohammed Shami,Death,13,17,1,7,0,0,0,76.47,17.0,13.0,0.41,0.0,0.0,0.06,-1.4733184835014437
2021,Mohammed Siraj,Death,18,25,1,16,2,1,1,72.0,25.0,18.0,0.64,0.08,4.0,0.04,-1.0088728040642643
2021,Murugan Ashwin,Death,10,12,2,5,1,1,0,83.33,6.0,5.0,0.42,0.08,0.0,0.17,-1.3387025780469102
2021,Murugan Ashwin,Middle,5,12,0,7,0,0,0,41.67,,,0.58,0.0,0.0,0.0,-1.7827180997661323
2021,N Rana,Death,53,35,3,12,8,6,2,151.43,11.67,17.67,0.34,0.23,5.71,0.09,-0.04305582604523168
2021,N Rana,Middle,204,172,6,63,22,11,11,118.6,28.67,34.0,0.37,0.13,6.4,0.03,0.9122738160744397
2021,N Rana,Powerplay,126,118,4,64,21,17,4,106.78,29.5,31.5,0.54,0.18,3.39,0.03,0.2811970651718128
2021,NT Ellis,Death,17,15,1,5,1,0,1,113.33,15.0,17.0,0.33,0.07,6.67,0.07,-0.8133661914407211
2021,Narine,Death,5,13,3,9,0,0,0,38.46,4.33,1.67,0.69,0.0,0.0,0.23,-1.7765151037426379
2021,Narine,Middle,53,30,3,10,7,2,5,176.67,10.0,17.67,0.33,0.23,16.67,0.1,0.5881393362270054
2021,P Simran Singh,Powerplay,19,23,2,13,2,1,1,82.61,11.5,9.5,0.57,0.09,4.35,0.09,-1.033709740353019
2021,PK Garg,Middle,69,65,5,21,5,2,3,106.15,13.0,13.8,0.32,0.08,4.62,0.08,-0.6520087572988129
2021,PP Shaw,Middle,103,66,5,18,14,8,6,156.06,13.2,20.6,0.27,0.21,9.09,0.08,0.5485923544743914
2021,PP Shaw,Powerplay,323,202,9,72,52,41,11,159.9,22.44,35.89,0.36,0.26,5.45,0.04,2.2282963023159303
2021,Padikkal,Middle,127,103,3,34,13,7,6,123.3,34.33,42.33,0.33,0.13,5.83,0.03,0.3726526678051466
2021,Padikkal,Powerplay,274,230,9,116,44,36,8,119.13,25.56,30.44,0.5,0.19,3.48,0.04,1.3147113753666346
2021,Parag,Death,30,31,4,13,2,1,1,96.77,7.75,7.5,0.42,0.06,3.23,0.13,-1.0933727939735611
2021,Parag,Middle,63,53,4,21,8,5,3,118.87,13.25,15.75,0.4,0.15,5.66,0.08,-0.30549855084151056
2021,Pooran,Death,26,20,3,7,3,2,1,130.0,6.67,8.67,0.35,0.15,5.0,0.15,-0.6596503480116147
2021,Pooran,Middle,58,54,6,22,5,1,4,107.41,9.0,9.67,0.41,0.09,7.41,0.11,-0.516720025596244
2021,Q de Kock,Middle,99,93,4,29,9,9,0,106.45,23.25,24.75,0.31,0.1,0.0,0.04,-0.7261937135881942
2021,Q de Kock,Powerplay,192,165,6,75,26,19,7,116.36,27.5,32.0,0.45,0.16,4.24,0.04,0.6857415658035213
2021,RA Jadeja,Death,160,89,3,22,22,13,9,179.78,29.67,53.33,0.25,0.25,10.11,0.03,1.6256887502604587
2021,RA Jadeja,Middle,65,76,1,34,6,6,0,85.53,76.0,65.0,0.45,0.08,0.0,0.01,-0.45932664602405493
2021,RM Patidar,Middle,48,37,2,10,4,1,3,129.73,18.5,24.0,0.27,0.11,8.11,0.05,-0.28819770432929476
2021,RM Patidar,Powerplay,23,28,2,12,2,2,0,82.14,14.0,11.5,0.43,0.07,0.0,0.07,-1.2581560758448576
2021,RR Pant,Death,96,64,4,20,13,11,2,150.0,16.0,24.0,0.31,0.2,3.12,0.06,0.03069243377159235
2021,RR Pant,Middle,222,190,7,70,25,19,6,116.84,27.14,31.71,0.37,0.13,3.16,0.04,0.4822158567195143
2021,RR Pant,Powerplay,64,58,0,27,9,8,1,110.34,,,0.47,0.16,1.72,0.0,-0.7520611970201073
2021,RV Uthappa,Middle,55,38,3,8,5,2,3,144.74,12.67,18.33,0.21,0.13,7.89,0.08,-0.22581151985055448
2021,RV Uthappa,Powerplay,60,48,1,20,8,6,2,125.0,48.0,60.0,0.42,0.17,4.17,0.02,0.1798030544601389
2021,Rahul Chahar,Death,14,15,4,7,1,1,0,93.33,3.75,3.5,0.47,0.07,0.0,0.27,-1.3348033769303242
2021,Rahul Tewatia,Death,45,41,6,20,5,2,3,109.76,6.83,7.5,0.49,0.12,7.32,0.15,-0.5478483364696073
2021,Rahul Tewatia,Middle,110,111,5,49,12,9,3,99.1,22.2,22.0,0.44,0.11,2.7,0.05,-0.37379294098734567
2021,Rashid Khan,Death,77,66,7,29,10,8,2,116.67,9.43,11.0,0.44,0.15,3.03,0.11,-0.4688831313919001
2021,Ripal Patel,Middle,18,20,1,11,2,2,0,90.0,20.0,18.0,0.55,0.1,0.0,0.05,-1.0802892950962488
2021,Rohit Sharma,Middle,94,71,5,20,10,6,4,132.39,14.2,18.8,0.28,0.14,5.63,0.07,-0.09737097883521753
2021,Rohit Sharma,Powerplay,286,232,6,96,37,27,10,123.28,38.67,47.67,0.41,0.16,4.31,0.03,1.4548530778451447
2021,Russell,Death,75,51,5,25,12,6,6,147.06,10.2,15.0,0.49,0.24,11.76,0.1,0.5263869081059763
2021,Russell,Middle,92,70,1,32,13,6,7,131.43,70.0,92.0,0.46,0.19,10.0,0.01,1.3374510581528423
2021,SK Raina,Death,31,21,0,8,5,4,1,147.62,,,0.38,0.24,4.76,0.0,-0.44285415676346895
2021,SK Raina,Middle,109,88,6,39,13,5,8,123.86,14.67,18.17,0.44,0.15,9.09,0.07,0.37490856799959826
2021,SK Raina,Powerplay,20,24,1,16,4,4,0,83.33,24.0,20.0,0.67,0.17,0.0,0.04,-0.8766379262952517
2021,SPD Smith,Middle,64,55,4,16,6,6,0,116.36,13.75,16.0,0.29,0.11,0.0,0.07,-0.8531932692980035
2021,SPD Smith,Powerplay,54,56,2,22,5,4,1,96.43,28.0,27.0,0.39,0.09,1.79,0.04,-0.749692538655558
2021,SS Iyer,Death,47,36,2,11,5,3,2,130.56,18.0,23.5,0.31,0.14,5.56,0.06,-0.3483820376797989
2021,SS Iyer,Middle,100,95,1,27,6,3,3,105.26,95.0,100.0,0.28,0.06,3.16,0.01,0.33101888677535235
2021,SS Iyer,Powerplay,28,50,3,28,1,1,0,56.0,16.67,9.33,0.56,0.02,0.0,0.06,-1.535291320754581
2021,SS Tiwary,Death,22,12,0,0,3,3,0,183.33,,,0.0,0.25,0.0,0.0,-0.5378497112523188
2021,SS Tiwary,Middle,73,68,2,21,6,4,2,107.35,34.0,36.5,0.31,0.09,2.94,0.03,-0.4476581100438561
2021,SS Tiwary,Powerplay,20,19,0,8,3,3,0,105.26,,,0.42,0.16,0.0,0.0,-1.073298907993518
2021,Sachin Baby,Middle,7,17,1,10,0,0,0,41.18,17.0,7.0,0.59,0.0,0.0,0.06,-1.7000949542473227
2021,Sam Curran,Death,46,24,3,5,6,3,3,191.67,8.0,15.33,0.21,0.25,12.5,0.12,0.364376218920884
2021,Samson,Death,83,58,4,18,10,6,4,143.1,14.5,20.75,0.31,0.17,6.9,0.07,0.07464827164153943
2021,Samson,Middle,274,194,4,55,33,22,11,141.24,48.5,68.5,0.28,0.17,5.67,0.02,1.8092974686084393
2021,Samson,Powerplay,127,120,4,57,19,17,2,105.83,30.0,31.75,0.48,0.16,1.67,0.03,-0.024953767755249563
2021,Shahbaz Ahmed,Death,30,24,4,8,3,2,1,125.0,6.0,7.5,0.33,0.12,4.17,0.17,-0.784537040783006
2021,Shahbaz Ahmed,Middle,15,21,2,12,2,2,0,71.43,10.5,7.5,0.57,0.1,0.0,0.1,-1.2885349283994685
2021,Shahrukh Khan,Death,78,51,4,17,11,7,4,152.94,12.75,19.5,0.33,0.22,7.84,0.08,0.2664225562497224
2021,Shahrukh Khan,Middle,75,62,2,25,8,2,6,120.97,31.0,37.5,0.4,0.13,9.68,0.03,0.2723276354863456
2021,Shakib Al Hasan,Death,14,17,3,6,1,1,0,82.35,5.67,4.67,0.35,0.06,0.0,0.18,-1.3901992561387666
2021,Shakib Al Hasan,Middle,33,33,2,11,3,2,1,100.0,16.5,16.5,0.33,0.09,3.03,0.06,-0.8826042986282271
2021,Shankar,Death,22,22,3,9,1,0,1,100.0,7.33,7.33,0.41,0.05,4.55,0.14,-1.0933300833793338
2021,Shankar,Middle,28,23,1,9,3,1,2,121.74,23.0,28.0,0.39,0.13,8.7,0.04,-0.32032224611171706
2021,Shivam Dube,Death,16,14,1,4,1,0,1,114.29,14.0,16.0,0.29,0.07,7.14,0.07,-0.8076630767145707
2021,Shivam Dube,Middle,170,141,7,58,23,16,7,120.57,20.14,24.29,0.41,0.16,4.96,0.05,0.5456952927791143
2021,Shivam Dube,Powerplay,44,50,0,25,4,2,2,88.0,,,0.5,0.08,4.0,0.0,-1.0223294366214197
2021,Shivam Mavi,Death,25,21,2,12,4,2,2,119.05,10.5,12.5,0.57,0.19,9.52,0.1,-0.33769081587694566
2021,Shubman Gill,Middle,169,149,6,58,19,14,5,113.42,24.83,28.17,0.39,0.13,3.36,0.04,0.18099912543268915
2021,Shubman Gill,Powerplay,308,261,9,113,43,36,7,118.01,29.0,34.22,0.43,0.16,2.68,0.03,1.1615954286130201
2021,Sikhar Dhawan,Middle,258,193,7,56,30,22,8,133.68,27.57,36.86,0.29,0.16,4.15,0.04,1.0095446492830573
2021,Sikhar Dhawan,Powerplay,288,249,6,115,44,36,8,115.66,41.5,48.0,0.46,0.18,3.21,0.02,1.4827568235601303
2021,Stoinis,Death,41,21,1,7,8,7,1,195.24,21.0,41.0,0.33,0.38,4.76,0.05,0.6500681051697955
2021,Stoinis,Middle,36,37,2,13,3,3,0,97.3,18.5,18.0,0.35,0.08,0.0,0.05,-1.062983320455071
2021,Stoinis,Powerplay,10,14,1,7,1,1,0,71.43,14.0,10.0,0.5,0.07,0.0,0.07,-1.351738842586259
2021,Suryakumar Yadav,Death,37,20,2,10,8,7,1,185.0,10.0,18.5,0.5,0.4,5.0,0.1,0.38306932873069366
2021,Suryakumar Yadav,Middle,180,122,8,37,25,17,8,147.54,15.25,22.5,0.3,0.2,6.56,0.07,0.9092410184030099
2021,Suryakumar Yadav,Powerplay,100,84,4,39,17,16,1,119.05,21.0,25.0,0.46,0.2,1.19,0.05,-0.1110503593811233
2021,Tripathi,Death,13,14,1,7,1,0,1,92.86,14.0,13.0,0.5,0.07,7.14,0.07,-0.9375815795503256
2021,Tripathi,Middle,246,158,9,40,31,23,8,155.7,17.56,27.33,0.25,0.2,5.06,0.06,1.1317703962148848
2021,Tripathi,Powerplay,138,113,5,46,20,18,2,122.12,22.6,27.6,0.41,0.18,1.77,0.04,0.0707011425091282
2021,VR Iyer,Middle,128,103,6,38,16,10,6,124.27,17.17,21.33,0.37,0.16,5.83,0.06,0.27336673976311
2021,VR Iyer,Powerplay,242,196,3,86,35,27,8,123.47,65.33,80.67,0.44,0.18,4.08,0.02,1.679869562714681
2021,Virat Singh,Middle,11,12,2,4,1,1,0,91.67,6.0,5.5,0.33,0.08,0.0,0.17,-1.296224705508624
2021,WP Saha,Middle,41,50,1,16,0,0,0,82.0,50.0,41.0,0.32,0.0,0.0,0.02,-1.1101147512818246
2021,WP Saha,Powerplay,81,83,5,48,11,6,5,97.59,16.6,16.2,0.58,0.13,6.02,0.06,-0.185162488421987
2021,Washington Sundar,Middle,11,15,1,7,1,1,0,73.33,15.0,11.0,0.47,0.07,0.0,0.07,-1.3313319358453302
2021,Washington Sundar,Powerplay,17,28,2,17,1,1,0,60.71,14.0,8.5,0.61,0.04,0.0,0.07,-1.4815510383331019
2021,YBK Jaiswal,Middle,47,34,4,13,6,2,4,138.24,8.5,11.75,0.38,0.18,11.76,0.12,-0.0076974695294309975
2021,YBK Jaiswal,Powerplay,202,134,6,59,36,30,6,150.75,22.33,33.67,0.44,0.27,4.48,0.04,1.3099396010281918
2021,YS Chahal,Death,9,16,0,8,0,0,0,56.25,,,0.5,0.0,0.0,0.0,-1.71904272338361
2022,A Manohar,Death,37,24,3,8,6,5,1,154.17,8.0,12.33,0.33,0.25,4.17,0.12,-0.23178520108292627
2022,A Manohar,Middle,58,41,2,15,9,7,2,141.46,20.5,29.0,0.37,0.22,4.88,0.05,0.0335807693692556
2022,A Manohar,Powerplay,13,14,1,7,2,2,0,92.86,14.0,13.0,0.5,0.14,0.0,0.07,-1.0419024030578325
2022,AJ Finch,Powerplay,64,59,5,31,9,7,2,108.47,11.8,12.8,0.53,0.15,3.39,0.08,-0.5011122212590778
2022,AT Rayudu,Death,8,15,3,10,1,1,0,53.33,5.0,2.67,0.67,0.07,0.0,0.2,-1.519546252649139
2022,AT Rayudu,Middle,214,145,6,52,31,18,13,147.59,24.17,35.67,0.36,0.21,8.97,0.04,1.7189440471514037
2022,AT Rayudu,Powerplay,52,70,1,47,8,6,2,74.29,70.0,52.0,0.67,0.11,2.86,0.01,-0.3061583621532631
2022,Abhishek Sharma,Middle,144,94,7,25,16,7,9,153.19,13.43,20.57,0.27,0.17,9.57,0.07,0.7524675284742788
2022,Abhishek Sharma,Powerplay,280,231,7,108,44,40,4,121.21,33.0,40.0,0.47,0.19,1.73,0.03,1.0794944922264504
2022,Anuj Rawat,Middle,35,25,1,6,4,2,2,140.0,25.0,35.0,0.24,0.16,8.0,0.04,-0.08261996767833238
2022,Anuj Rawat,Powerplay,88,95,6,57,12,8,4,92.63,15.83,14.67,0.6,0.13,4.21,0.06,-0.3264934492790258
2022,Arshdeep Singh,Death,17,24,3,16,2,2,0,70.83,8.0,5.67,0.67,0.08,0.0,0.12,-1.3565355560598142
2022,Ashwin,Death,73,45,5,10,9,6,3,162.22,9.0,14.6,0.22,0.2,6.67,0.11,0.035863624315027286
2022,Ashwin,Middle,69,62,2,19,5,1,4,111.29,31.0,34.5,0.31,0.08,6.45,0.03,-0.24853689632797987
2022,Ashwin,Powerplay,49,33,2,15,9,7,2,148.48,16.5,24.5,0.45,0.27,6.06,0.06,0.15199422569256085
2022,Axar Patel,Death,107,55,0,12,14,7,7,194.55,,,0.22,0.25,12.73,0.0,0.7365026457404923
2022,Axar Patel,Middle,75,67,3,28,8,5,3,111.94,22.33,25.0,0.42,0.12,4.48,0.04,-0.322780374380993
2022,Ayush Badoni,Death,84,57,5,19,10,5,5,147.37,11.4,16.8,0.33,0.18,8.77,0.09,0.19860275178986966
2022,Ayush Badoni,Middle,75,73,3,31,8,6,2,102.74,24.33,25.0,0.42,0.11,2.74,0.04,-0.5123292134672867
2022,B Indrajith,Powerplay,21,30,2,17,2,2,0,70.0,15.0,10.5,0.57,0.07,0.0,0.07,-1.3232842345855826
2022,Bairstow,Middle,64,64,4,26,8,8,0,100.0,16.0,16.0,0.41,0.12,0.0,0.06,-0.8457413840585525
2022,Bairstow,Powerplay,183,113,6,53,34,25,9,161.95,18.83,30.5,0.47,0.3,7.96,0.05,1.6608647615547458
2022,Bhuvneshwar Kumar,Death,24,27,2,12,3,3,0,88.89,13.5,12.0,0.44,0.11,0.0,0.07,-1.1075353969213488
2022,Brevis,Middle,85,57,5,25,12,4,8,149.12,11.4,17.0,0.44,0.21,14.04,0.09,0.7155157036214633
2022,Brevis,Powerplay,76,59,2,30,13,10,3,128.81,29.5,38.0,0.51,0.22,5.08,0.03,0.28503044532833627
2022,Buttler,Death,123,55,4,12,19,10,9,223.64,13.75,30.75,0.22,0.35,16.36,0.07,1.8550955418725457
2022,Buttler,Middle,322,220,4,67,41,26,15,146.36,55.0,80.5,0.3,0.19,6.82,0.02,2.59202635207635
2022,Buttler,Powerplay,418,321,7,168,69,48,21,130.22,45.86,59.71,0.52,0.21,6.54,0.02,3.57099653018441
2022,Chameera,Death,39,28,3,13,5,2,3,139.29,9.33,13.0,0.46,0.18,10.71,0.11,-0.12438548548104977
2022,Conway,Death,23,13,1,2,3,2,1,176.92,13.0,23.0,0.15,0.23,7.69,0.08,-0.030380995937255555
2022,Conway,Middle,129,75,2,21,19,12,7,172.0,37.5,64.5,0.28,0.25,9.33,0.03,1.4637540879511215
2022,Conway,Powerplay,100,88,3,38,13,9,4,113.64,29.33,33.33,0.43,0.15,4.55,0.03,0.0729365141399295
2022,Cummins,Middle,60,18,1,4,11,5,6,333.33,18.0,60.0,0.22,0.61,33.33,0.06,3.280778657368147
2022,D Pretorius,Death,34,22,3,7,5,3,2,154.55,7.33,11.33,0.32,0.23,9.09,0.14,-0.09419244939551145
2022,DA Warner,Death,27,18,1,8,5,5,0,150.0,18.0,27.0,0.44,0.28,0.0,0.06,-0.23434684318555105
2022,DA Warner,Middle,163,111,3,33,21,14,7,146.85,37.0,54.33,0.3,0.19,6.31,0.03,1.0708833888248555
2022,DA Warner,Powerplay,242,172,5,76,41,33,8,140.7,34.4,48.4,0.44,0.24,4.65,0.03,1.6824119046999433
2022,DJ Bravo,Middle,12,17,2,10,1,0,1,70.59,8.5,6.0,0.59,0.06,5.88,0.12,-1.177726957311768
2022,DJ Hooda,Death,26,18,3,5,3,1,2,144.44,6.0,8.67,0.28,0.17,11.11,0.17,-0.2989739196878632
2022,DJ Hooda,Middle,332,232,11,65,38,23,15,143.1,21.09,30.18,0.28,0.16,6.47,0.05,1.8075537712882006
2022,DJ Hooda,Powerplay,93,90,0,44,13,12,1,103.33,,,0.49,0.14,1.11,0.0,-0.7289917620137321
2022,DJ Mitchell,Middle,29,38,2,13,1,1,0,76.32,19.0,14.5,0.34,0.03,0.0,0.05,-1.3623335930343758
2022,DJ Willey,Middle,9,17,3,14,2,2,0,52.94,5.67,3.0,0.82,0.12,0.0,0.18,-1.3805563292836722
2022,DJ Willey,Powerplay,9,15,0,10,1,1,0,60.0,,,0.67,0.07,0.0,0.0,-1.5227473750699192
2022,DR Sams,Death,21,18,4,10,3,1,2,116.67,4.5,5.25,0.56,0.17,11.11,0.22,-0.4616669540757916
2022,DR Sams,Middle,16,15,3,6,1,0,1,106.67,5.0,5.33,0.4,0.07,6.67,0.2,-0.9837647167135312
2022,E Lewis,Death,24,17,0,10,4,2,2,141.18,,,0.59,0.24,11.76,0.0,-0.2194431002947407
2022,E Lewis,Middle,38,29,1,10,5,4,1,131.03,29.0,38.0,0.34,0.17,3.45,0.03,-0.24439849686561965
2022,E Lewis,Powerplay,11,14,2,9,2,2,0,78.57,7.0,5.5,0.64,0.14,0.0,0.14,-1.195128896005424
2022,F du Plessis,Death,48,30,2,6,6,6,0,160.0,15.0,24.0,0.2,0.2,0.0,0.07,-0.37123840229635174
2022,F du Plessis,Middle,189,125,5,35,22,12,10,151.2,25.0,37.8,0.28,0.18,8.0,0.04,1.1777405032523591
2022,F du Plessis,Powerplay,231,222,9,114,34,31,3,104.05,24.67,25.67,0.51,0.15,1.35,0.04,0.3697846722736011
2022,Gaikwad,Middle,158,104,3,21,18,11,7,151.92,34.67,52.67,0.2,0.17,6.73,0.03,0.9559385159159071
2022,Gaikwad,Powerplay,203,187,9,93,29,22,7,108.56,20.78,22.56,0.5,0.16,3.74,0.05,0.608814627253946
2022,HE van der Dussen,Middle,9,14,2,9,1,1,0,64.29,7.0,4.5,0.64,0.07,0.0,0.14,-1.4495210343372162
2022,HR Shokeen,Middle,42,40,2,18,5,5,0,105.0,20.0,21.0,0.45,0.12,0.0,0.05,-0.8492957999161868
2022,Hardik Pandya,Death,90,62,1,15,12,10,2,145.16,62.0,90.0,0.24,0.19,3.23,0.02,0.7616816798577211
2022,Hardik Pandya,Middle,293,227,8,70,34,27,7,129.07,28.38,36.62,0.31,0.15,3.08,0.04,0.9711320592096152
2022,Hardik Pandya,Powerplay,104,98,1,50,15,12,3,106.12,98.0,104.0,0.51,0.15,3.06,0.01,0.8326145668471839
2022,Harpreet Brar,Middle,15,20,2,13,2,1,1,75.0,10.0,7.5,0.65,0.1,5.0,0.1,-1.0507171345704214
2022,Harshal Patel,Death,34,30,3,15,5,3,2,113.33,10.0,11.33,0.5,0.17,6.67,0.1,-0.4740011896655719
2022,Harshal Patel,Middle,9,12,1,7,1,1,0,75.0,12.0,9.0,0.58,0.08,0.0,0.08,-1.326646195649283
2022,Hazlewood,Death,15,16,0,5,1,1,0,93.75,,,0.31,0.06,0.0,0.0,-1.3969610397407934
2022,Hetmyer,Death,218,118,4,40,32,13,19,184.75,29.5,54.5,0.34,0.27,16.1,0.03,2.9381928152028443
2022,Hetmyer,Middle,96,103,3,50,10,8,2,93.2,34.33,32.0,0.49,0.1,1.94,0.03,-0.45673204094884057
2022,Ishan Kishan,Death,34,15,0,2,6,5,1,226.67,,,0.13,0.4,6.67,0.0,0.33214033316947666
2022,Ishan Kishan,Middle,126,102,8,27,12,7,5,123.53,12.75,15.75,0.26,0.12,4.9,0.08,-0.10274356442252489
2022,Ishan Kishan,Powerplay,258,238,5,118,38,33,5,108.4,47.6,51.6,0.5,0.16,2.1,0.02,1.0153704271512902
2022,JD Unadkat,Death,55,31,1,10,7,4,3,177.42,31.0,55.0,0.32,0.23,9.68,0.03,0.6862143263382825
2022,JDS Neesham,Middle,21,19,0,5,2,2,0,110.53,,,0.26,0.11,0.0,0.0,-1.18698038370136
2022,JO Holder,Death,48,28,4,10,6,0,6,171.43,7.0,12.0,0.36,0.21,21.43,0.14,0.6400022612805355
2022,JO Holder,Powerplay,8,14,1,12,2,2,0,57.14,14.0,8.0,0.86,0.14,0.0,0.07,-1.2584477988166427
2022,Jitesh Sharma,Death,63,32,2,9,10,6,4,196.88,16.0,31.5,0.28,0.31,12.5,0.06,0.9045143847229947
2022,Jitesh Sharma,Middle,157,107,6,42,22,14,8,146.73,17.83,26.17,0.39,0.21,7.48,0.06,0.9124773851017445
2022,KA Pollard,Death,90,69,9,33,11,4,7,130.43,7.67,10.0,0.48,0.16,10.14,0.13,0.222079322556088
